23	1	0	0	0	0	2.94	0	0	0	0	0	0	0	0	0	0	2.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.404	0.404	0	0.809	0	0	4.857	12	34
24	1	0	0	0	0	1.16	0	0	0	0	0	0	0.58	0	0	0	1.16	0	1.16	1.16	0	1.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.133	0	0.667	0	0	1.131	5	69
25	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44	0	0	0	0	0.196	0	0.392	0.196	0	5.466	22	82
26	1	0.05	0.07	0.1	0	0.76	0.05	0.15	0.02	0.55	0	0.1	0.47	0.02	0	0	0	0.02	0.13	2.09	0.1	1.57	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.1	0	0	0	0	0	0	0	0	0	0	0	0.042	0.101	0.016	0.25	0.046	0.059	2.565	66	2258
27	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44	0	0	0	0	0.196	0	0.392	0.196	0	5.466	22	82
28	1	0	0	0	0	0	0	1.66	0	0	0	0	0	0	0	0	0	0	0	3.33	0	0	0	0	3.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.368	0	0	2.611	12	47
29	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.352	0	0.352	0	0	4	11	36
30	1	0	0	0	0	0.65	0	0.65	0	0	0	0.65	0.65	0	0	0	0.65	1.3	0	1.3	5.22	1.3	0	0	0.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.459	0	0.091	0	0	2.687	66	129
31	1	1.17	0	0	0	0	0	0	0	0	0	0	1.17	0	0	0	0	1.17	0	3.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17	0	0	0	0	0	0	0.886	0	0	1.966	10	59
32	1	0	0	3.03	0	0	0	0	0	0	0	0	0	0	0	0	3.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.352	0	2.112	0	0	3.909	11	43
33	1	0	0	0	0	1.89	0.27	0	0	0	0	0	0.81	0	0	0	0.27	0	0	3.51	0	2.7	0	0	0.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045	0	0	0.091	0	1.39	11	89
34	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.83	4.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.302	0	1.7	5	17
35	1	0	0.68	0	0	0	0	0	0	0	0.68	1.36	0	0	0	0	0	0	0	2.04	0	0.68	0	0	0	0.68	0	0	0.68	0	0	1.36	0	0	0	0.68	0	1.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0.185	0	0	0	3.826	30	264
36	1	0	0	2.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.308	0	1.543	0	0	2.777	6	25
37	1	0	0	0	0	2.94	0	0	0	0	0	0	0	0	0	0	2.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.436	0.436	0	0.873	0	0	4.142	12	29
38	1	0	0	0.48	0	1.46	0	0.48	0	0	0	0	0.97	0	0	0	0.48	0.97	0	2.43	0	2.43	0	0.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48	0	0	0	0	0.081	0	0.488	0.244	0	5.431	78	239
39	1	0	0.48	0.48	0	0.48	0	0	0	0	0	0	0.97	0	0	0	0.48	0	0.97	1.46	0	0.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0.963	0	0	3.1	61	186
40	1	0	0.41	1.66	0	0.41	0	0	0	0	0	0	0.41	0	0	0	0.41	0	0.83	2.08	0	1.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41	0	0	0	0	0.068	0	0.75	0	0	3.851	121	285
41	1	0.3	0	0	0	0.61	0.92	0	2.45	0	0	0	0.3	1.53	0	0	0	0	0.3	2.76	0	0.61	0	0.3	0.61	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0.051	0	0.207	0.207	0	2.132	30	226
42	1	0	0	0	0	2.94	0	0	0	0	0	0	0	0	0	0	2.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.335	0.335	0	0.671	0	0	4	12	28
43	1	0	0	0	0	2.94	0	0	0	0	0	0	0	0	0	0	2.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.355	0.355	0	0.711	0	0	4	12	28
44	1	0	0	0.55	0	1.11	0	0.18	0	0	0	0	0.18	0.92	0	0.18	0	0.37	0.37	3.15	0	0.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.182	0	0.426	0	0	1.283	4	68
45	1	0	0	0	0	0.52	0	0.26	0.52	0	0.26	0.26	0.52	0	0	0	0.26	1.56	0.26	1.82	2.08	0.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.073	0	0.813	0.036	0.147	2.145	38	339
46	1	0.15	0.45	1.05	0	0.45	0	0	1.81	0.6	0.75	0	0.9	0.3	0	0.3	0	0	0	4.07	0	1.51	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0	0	0	0	0.25	0	1.318	0.068	0	5.301	130	774
47	1	0.18	0	0.18	0	1.57	0.36	0.06	0.06	0.06	0.12	0.06	0.54	0.3	0.06	0	0	0.72	0.06	4.54	0.24	1.09	0	0.84	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0.06	0	0	0	0.01	0.052	0	0.01	0.167	0	1.733	12	442
48	1	0.49	0	0.99	0	0	0.99	0	0	0	0.99	0.99	2.48	0.49	0	0	4.97	0.99	0	3.48	0	1.99	0	0.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34	0	0.17	0	0	1.468	8	94
49	1	0.46	0.3	0.46	0	0.05	0.12	0.05	0.28	0.43	0.74	0.25	0.97	0.56	1.23	0	0.25	0.43	0.02	3.22	0	1.46	0	1.05	0.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.065	0	0.325	0.756	0.153	5.891	193	3040
50	1	0.46	0.46	0.26	0	0	0.33	0.06	0.33	0	1.12	0.39	0.73	0.79	0	0.26	0.26	0	0.26	3.51	0	0.66	0	0.19	0.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036	0.084	0	0.278	0.23	0.084	3.887	40	898
51	1	0	1.92	0	0	1.92	0	0	0	0	0	0	1.92	0	0	0	0	0	0	1.92	0	3.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.75	12	33
52	1	0.73	0.36	1.09	0	0	0.73	0.73	1.09	0.36	0.36	0	0.36	0	0	0	1.09	0.36	0.36	2.19	2.19	2.19	0	1.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0.498	0.332	0	3.254	30	179
53	1	0.06	0.12	0.77	0	0.19	0.32	0.38	0	0.06	0	0	0.64	0.25	0	0.12	0	0	0.12	1.67	0.06	0.7	0	0.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0	0.04	0.03	0	0.244	0.071	0	1.732	43	750
54	1	0	1.26	0	0	0	1.26	0	0	0	0	0	1.26	0	0	0	0	0	0	0	0	1.26	0	0	1.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26	0	0	0	0	0.198	0	0.198	0.596	0	3.833	17	69
55	1	0.73	0.36	0.73	0	0	0.73	0.73	1.1	0.36	0.36	0	0.36	0	0	0	1.1	0.36	0.36	2.2	2.2	2.2	0	1.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111	0	0.5	0.333	0	3.259	30	176
56	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08	0	0	1.08	0	2.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.478	0	0	2	30	106
57	1	0	0	0	0	0	0	1.04	0	0	0	0	1.04	0	0	0	0	1.04	0	3.66	0	2.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.061	0.246	0	0.615	0.061	0.061	3.318	59	146
58	1	0	0	1.26	0	0	0	0	0	0	0	0	2.53	0	0	0	0	0	0	2.53	0	5.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.642	8	51
59	1	0	0.45	0.45	0	0.45	0	0	0	0	0	0	0.45	0	0	0	0.45	0	0.91	1.36	0	1.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.501	0	0	2.777	61	200
60	1	0	0.42	1.68	0	0.42	0	0	0	0	0	0	0.42	0	0	0	0.42	0	0.84	2.1	0	1.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42	0	0	0	0	0.066	0	0.669	0	0	3.837	121	284
61	1	0	0.59	0	0	0	0	0.59	0	0	0.59	0	0.59	0	0	0	0	0	1.18	1.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.257	0	0	0	0	8.586	66	249
62	1	0.23	0	0.47	0	0.23	0	0	0	0	0	0	0	0	0.23	0	0.23	0.23	0	7.1	0	1.89	0	0	0.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71	0	0	0	0.043	0.043	0	0.175	0	0	1.294	11	66
63	1	0	0	0.46	0	1.39	0	0.93	0.93	0	0	0.46	0.93	0	0	0	1.39	0	0.46	0.93	0	0.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46	0	0	0	0	0	0	0	0	0	0	0.069	0	0	0	0	0.069	1.442	8	75
64	1	0	0.34	0	0	0.68	0	0.68	0	0	0.34	0.34	0	0	0	0	0.34	0	1.36	3.42	0	2.73	0	0	0	0.34	0.34	0	0	0	0	0	0	0.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.048	0.048	0	1.411	15	96
65	1	0.12	0.24	0.12	0	1.32	0.36	0	0.36	0	0	0.36	0.72	0	0	0	0	0	0	4.1	0	3.01	0	0.12	0	0	0	0	0	0	0	0	0	0.12	0	0	0	0.12	0	0	0.12	0	0	0	0	0	0	0	0	0	0.059	0	0.019	0.019	0	1.714	34	180
66	1	0.66	0	0.66	0	0	0	0	0	0	0.66	0	0	0	0	0	1.98	1.32	0	1.32	0	1.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.205	0	0	3.184	34	121
67	1	0	0.48	0.48	0	1.46	0	0.48	0	0	0.97	0.48	0	0	0	0	0.48	0	0	0.97	0.48	1.95	0	0	0.48	0	0	0	0	0	0	0	0	0	0	0	0	1.46	0	0	0.48	0	0	0	0	0	0	0	0	0	0.073	0	0.589	0.294	0	4.85	47	194
68	1	0	0	0	0	0	0	1.47	0	0	1.47	0	1.47	0	0	0	0	0	0	5.88	0	1.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	1.214	3	17
69	1	0.3	0	0.61	0	0	0	0	0	0	0.92	0.3	0.92	0.3	0.3	0	2.15	0.61	0	5.53	0	1.23	0	0	0.3	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0.1	0	1.053	0.351	0.25	3.884	66	303
70	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96	0	0	0	0	0	0	0	0	0	0	0	0	0.201	0	0	0.1	0	4.548	59	141
71	1	0	0	0	0	1.26	0	2.53	1.26	1.26	1.26	1.26	1.26	0	0	0	0	5.06	0	2.53	1.26	3.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.537	0	0	72.5	287	290
72	1	0	0.53	0.53	0	0.53	0	0	0	0	0	0	0.53	0	0	0	0.53	0	1.06	1.6	0	1.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.087	0	0.877	0	0	3.4	61	187
73	1	0	0.44	0.89	0	0.44	0	0	0	0	0	0	0.44	0	0	0	0.44	0	0.89	2.24	0	1.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44	0	0	0	0	0.073	0	0.807	0	0	3.849	121	281
74	1	0	0.46	0.46	0	0.46	0.46	0.46	0	0	0	0.46	0.46	0	0	0	0.92	0	0.92	2.76	0	1.38	0	0.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46	0	0	0	0	0.46	0	0	0	0	0	0	0.298	0.223	0	2.156	13	110
75	1	0	0	0.48	0	1.44	0	0.48	0	0	0	0	0.96	0	0	0	0.48	0.96	0	2.41	0	2.41	0	0.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48	0	0	0	0	0.081	0	0.486	0.243	0	5.13	78	236
76	1	0	0.94	0.94	0	0	0	0	0	0	0.94	0	0	0	0	0	2.83	0	0	0.94	0	0.94	0	1.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.366	0	0	26.5	245	318
77	1	0	0	1.77	0	0	0	0	0	0	0	0	0.59	0	0	0	0	0	0.59	4.14	0	1.18	0	0	0	0	0	0	0	0	0	0	0	0.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165	0	0.165	0.082	0	2.325	16	100
78	1	0.75	0.18	0.37	0	0.18	0.12	0	0.25	0.75	0.31	0.25	1.51	0.31	0.37	0	0.37	0.44	0.12	2.96	0.69	1.26	0	0.44	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	0.12	0	0	0.06	0	0	0	0	0	0	0.085	0.053	0.437	0.234	0.064	3.675	45	1066
79	1	0	0.41	0.2	0	1.67	0.2	0.2	0	0	1.04	0.2	0	0.2	0	0	0.83	0.2	0	2.09	0	0.62	0	0.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41	0.62	0	0.2	0	0	0	0.132	0	0	1.65	15	175
80	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26	5.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.338	0	1.666	5	10
81	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.55	0	1.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.431	0	0	4.071	29	114
82	1	0	0	0.23	0	0	0	0.23	0	0	0.95	0	0.47	0	0.23	0	0.23	0.95	0	2.38	0	1.9	0	0	0.47	0	0	0	0	0	0	0	0	0	0	0	0.23	0.23	0	0	0	0	0	0	0	0	0	0	0	0	0.123	0	0.197	0	0.024	5.038	280	519
83	1	0	0.72	0.72	0	0	0	0	1.45	0	0	0.72	0	0	0	0	2.91	0	0.72	1.45	0	0	0	0.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.123	0	0.495	0	0	1.525	8	61
84	1	0	0	1.28	0	1.28	1.28	0	0	0	0	0	0	0	0	0	1.28	0	0	2.56	0	1.28	0	1.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.181	0	0.724	0	0	3.071	9	43
85	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.278	0	0.834	0	0	5.13	27	118
86	1	0	0.46	0.46	0	1.4	0	0.46	1.86	0	0.93	0.46	0	0	0	0	1.86	0	0	0.93	0.46	1.4	0	0	0.46	0	0	0	0	0	0	0	0	0	0	0	0	1.4	0	0	0.46	0	0	0	0	0	0	0	0	0	0.071	0	0.571	0.214	0	4.63	64	213
87	1	0	0	0.38	0	1.15	0.76	0	0	0	0	0	0.38	0.38	0	0	0.38	0	0.38	2.69	0	2.3	0	0	0.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122	0	0.061	0.061	0	1.775	20	158
88	1	0	0.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79	1.58	1.58	3.96	0	1.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79	0	0	0	0	0.268	0	0.268	0	0	2.815	26	107
89	1	0.06	0.06	0.47	0	0.4	0	0	0	0.67	0.06	0	0.33	0.13	0	0	0.2	0	0	1.14	0.13	1.21	0	0	0.06	0	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0.06	0	0	0	0.021	0.107	0	0.096	0.085	0.01	3.353	144	845
90	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.153	0	0	0	0	3.8	23	38
91	1	0	0.56	1.12	0	2.24	0	1.12	0	0	0	0	0.56	0.56	0	0	0.56	2.8	0	3.93	0	1.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	1.083	0.333	0	4.974	140	194
92	1	0.47	0.31	0.47	0	0.05	0.13	0.05	0.26	0.44	0.76	0.26	0.97	0.58	1.26	0	0.26	0.44	0	3.25	0	1.5	0	1.05	0.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0.004	0.066	0	0.322	0.764	0.159	6.1	193	3038
93	1	0.59	0.44	0.29	0	0.14	0.03	0.03	0.14	0.56	0.67	0.29	0.67	0.59	1.23	0.03	0.22	0.44	0.07	3.43	0	1.53	0	0.59	0.63	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0	0.075	0	0.613	0.532	0.137	7.3	763	2453
94	1	0.59	0.44	0.29	0	0.14	0.03	0.03	0.14	0.56	0.67	0.29	0.67	0.59	1.23	0.03	0.22	0.44	0.07	3.43	0	1.53	0	0.59	0.63	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0	0.075	0	0.612	0.531	0.137	7.3	763	2453
95	1	0.46	0	0.46	0	0	0	0	0.46	0	0	0	1.38	0	0	2.31	0	0.46	0.46	2.77	0	2.31	0	1.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46	0	0	0	0	0	0	0	0	0	0.494	0	0.082	0.823	0	3.4	12	102
96	1	0	0	0.46	0	0	0	0.46	0	0	0	0.46	0	0	0	0	0	0	1.4	1.87	0	0	0.93	0.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46	0	0	0	0	0	0	0	0	0	2.676	32	91
97	1	0	0.35	0.7	0	0.35	0	0	0	0	0	0	0.7	0	0	0	1.05	0	0.7	2.11	0	1.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35	0	0	0	0	0.122	0	1.284	0	0	3.639	61	313
